chirp_mass,mass_ratio,dec,ra,time_jitter,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,theta_jn,psi,phase,geocent_time,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,V1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
5.9534795424584415,0.8491484912544913,1.1340858211688385,1.5069147468043633,-0.00012492102513005077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789269406124958,1415188782.9222467,821.847014020029,53.57988667472919,3.3168286819273067,100.0,IMRPhenomXP,20.0,13.732412018496618,7.426343575674841,6.3060684428217755,55.965158352010384,-0.011966506229798224,(11.84803705113982+1.5674703348154277j),11.286845707599799,(-0.7872183490123369-0.45734047213019835j),1.490303645635597,0.24833622057254645,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16583021386232336,704.9457139315543,6.3700043860347595,5.4090796136859085,5.106643721931801,11.779083999720669
5.937265228132099,0.6877225563867224,0.15430568256579433,1.7161323018730315,0.00023872152462030912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9659024588538707,1415188782.9191556,720.9084362746893,53.590637723225676,4.165351339348684,100.0,IMRPhenomXP,20.0,13.928352662223052,8.252750198493839,5.675602463729214,56.290328344049136,-0.026264003215874243,(12.030835719421155-0.16120788025387242j),10.769573391280918,(-0.059278902129918515+0.5665066447971872j),2.121322806174122,0.24144107678787818,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.147139795154928,628.4399129480989,7.194197458191446,4.947611867098281,5.175712021506704,12.141809325289726
5.948018573661538,0.9451269848961479,0.4487834258979996,1.5833591059934913,4.7691651212612306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9029657284260537,1415188782.922,851.376646470973,53.71034961878519,4.073026908629702,100.0,IMRPhenomXP,20.0,13.671487470884353,7.02858352027556,6.642903950608793,53.53309786075907,-0.00847322263937808,(11.585674466431131+2.001136126364888j),10.645768211827276,(0.7573406674558748-0.2629169462478385j),0.9346075378934153,0.249801041847772,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17123015082270623,726.9080719307744,6.001026796773014,5.671732362715067,5.078437034329654,11.672759159488082
5.960031098299805,0.8321837500879015,-0.6808843784939266,4.747624841168505,0.0001793744215930561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033154702525521,1415188782.8819757,858.6605440228377,53.81896269958977,3.925010087124553,100.0,IMRPhenomXP,20.0,13.76194505325741,7.511225362956725,6.250719690300686,53.9135567263605,-0.0016176515671536352,(11.719400807616944-0.4806657552306339j),11.273257552223985,(-0.5838437325724595+0.028637556302414827j),0.14988347128264645,0.247902654500022,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17255755945221765,732.297133961865,6.405847885596111,5.330842515928026,5.082932646039265,11.736690401524136
5.921228068281482,0.5848839595314173,0.7416331559271774,0.923124696879167,-7.151677601722063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1647197696858729,1415188782.9184864,615.3972606802026,53.86743679185575,3.8726335894136525,100.0,IMRPhenomXP,20.0,14.196030590737465,8.957141944281288,5.238888646456177,53.4033294258257,-0.017836628018675915,(11.816164305595239+0.42189966008086893j),12.344740156163459,(1.1835850331812627-0.3058548620081232j),2.1274675444261777,0.23284921118892854,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1271928794870039,545.9555974414401,7.946414590870879,4.647730429986787,5.253074408149463,12.594145020857665
5.955947307416071,0.8511023149362225,0.5222834895322356,5.923505018183816,7.286951847365988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266572938160784,1415188782.902105,366.5882204326527,53.99076399361087,4.0342211991192825,100.0,IMRPhenomXP,20.0,13.73656964950914,7.420751159280148,6.315818490228991,51.90961725433776,-0.006023648188846389,(11.895143287513294-0.8786444562907431j),13.409904778065705,(2.0969031908845412-0.8689646900691058j),1.985929487161509,0.2483824599134966,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07826068246383895,339.98107091139036,6.882149446758682,5.857413325873357,5.523661767770905,12.73956277263204
5.948069185519399,0.8571398177797798,-0.5572673276159096,4.498698776645077,0.00012137507919937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77722108425672,1415188782.8841426,771.2328999437437,54.00648727303338,4.013258623525969,100.0,IMRPhenomXP,20.0,13.713822720820504,7.384378165568304,6.3294445552522,53.887931594417324,-0.007405790403388041,(11.858113712122993+0.43754027967824505j),11.475355403293962,(0.8618490024966594+0.36586217959306194j),1.055806136100885,0.2485206422709419,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15650408118854445,666.8656965718712,6.3850861278235564,5.472911560110883,5.143145867160746,11.85799768793444
5.933425835327376,0.6292823562366705,-0.6050909346678464,5.320314471061074,0.00014295376995809449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1035246558669263,1415188782.8819416,779.9791460359118,54.07174330911425,3.9818368736409626,100.0,IMRPhenomXP,20.0,14.073230813815155,8.637686868666286,5.4355439451488685,54.972048918212025,-0.01588831134620039,(11.689550822039662-2.0640161047083305j),12.18701006699272,(0.24682960876550872+1.2404822932825041j),1.477647874338301,0.2370570339514983,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15812215278338174,673.4860737739968,7.45835562156102,4.693411599186936,5.123316069092739,12.151767220747955
5.930231791593653,0.670486771964084,-0.5981700938042194,4.292868624087161,-0.00022772432806095742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7410429329446068,1415188782.8850887,653.9294783588781,54.08204857882208,3.9865882882160624,100.0,IMRPhenomXP,20.0,13.952408703158968,8.352301219814118,5.600107483344849,54.77435944061304,-0.010674400714368065,(11.872040843967424-1.1082541433832025j),12.500937520317926,(0.4051895806134907+0.7904955352517617j),1.7000988927931706,0.24027253595749845,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13452826069691248,576.3888855935261,7.361915528383142,4.936066978097877,5.227046339022757,12.29798250648102
5.9290520829988145,0.6793218881653074,0.8175764160928966,1.2095621396878042,-7.982403042076518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613162071906909,1415188782.9214418,702.4668783174752,54.132363442858555,3.79749377338681,100.0,IMRPhenomXP,20.0,13.928381024943752,8.294050785082534,5.634330239861217,52.97035230444015,-0.007671304446817601,(11.460611413747717+2.9489621085789377j),12.55740003710861,(1.4817887076750578+0.69576173520531j),1.306225894092844,0.24088386501883494,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14368462433956042,614.2138009059606,7.252043621616467,4.926471966093672,5.184166995707093,12.17851558771014
