chirp_mass,mass_ratio,a_1,a_2,dec,ra,theta_jn,psi,time_jitter,tilt_1,tilt_2,phi_12,phi_jl,phase,geocent_time,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,V1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
6.010107744302224,0.8499545381522526,0.08556555646873523,0.10325346643183989,1.0938204760910344,1.2746187970288023,0.4295906476186802,0.700621619581983,0.0002311849870165958,0.0,0.0,0.0,0.0,4.394339914928863,1415188782.9229429,780.4029766739751,51.274077346223145,1.1313432046203342,100.0,IMRPhenomXP,20.0,13.86238979726759,7.49336781600776,6.36902198125983,53.776171340984384,-0.00907831473017845,(11.737510069057532+0.7018396104650808j),10.745640449496921,(-0.899544547642453-0.4667603145374662j),1.4518708476944289,0.2483553873512762,0.4295906476186802,0,0,0.08556555646873523,0,0,0.10325346643183989,0.0,0.0,0.09369219906103657,0.0,0.0,0.0,1.0,1.0,0.1582004941007581,673.8064647967244,6.469836487011438,5.4990668832384,5.189177327167823,11.968903370249837
5.946442208911563,0.5559877162991922,0.008110286516279656,0.11371082349243047,0.6890191492286233,2.5438734880859606,2.0012530993169446,2.9880257901191074,0.00011733108729175345,0.0,0.0,0.0,0.0,2.488875864937569,1415188782.921256,571.9906576422698,51.33789594779105,2.4311174197034333,100.0,IMRPhenomXP,20.0,14.375583497495477,9.238879810495417,5.13670368700006,51.73446266180728,-0.0058750947114447755,(11.641512575614886+2.341181313360426j),9.05339098967251,(0.3515613911168125+0.38793785912866924j),1.2278966943238283,0.22964281840933143,2.0012530993169446,0,0,0.008110286516279656,0,0,0.11371082349243047,0.0,0.0,0.04584361871313164,0.0,0.0,0.0,1.0,1.0,0.1188564212014753,511.22793482856474,8.257431101458325,4.591030260597736,5.3147500396217255,12.84846136205606
6.030919361642107,0.9627176821846477,0.1536885620204228,0.09239882816720153,-0.920158801031268,5.872829993195802,0.4314076539420635,1.3846069932269665,0.00019305338558227948,0.0,0.0,0.0,0.0,1.930856681813628,1415188782.8862646,667.3438930803845,51.609129684632926,1.412418050799631,100.0,IMRPhenomXP,20.0,13.858414748943616,7.0608294176665245,6.797585331277093,51.915683164239155,-0.038320006508009485,(11.641110957391714+0.8409206735518708j),12.19857292247642,(1.1864882460428186-1.3188310101924505j),2.7076517642141846,0.24990979509631195,0.4314076539420635,0,0,0.1536885620204228,0,0,0.09239882816720153,0.0,0.0,0.12362580207666432,0.0,0.0,0.0,1.0,1.0,0.13706802357562525,586.8988273960163,6.209680750200884,5.97816945894002,5.303921345600127,12.187850209140903
5.9881178215121835,0.7398567100739729,0.0850892214884415,0.04898200383094034,0.6057304495104954,1.7960704177228473,1.0306606411161703,2.4686503713734593,0.00010177804866717436,0.0,0.0,0.0,0.0,3.058829841153879,1415188782.9244409,582.8402361371371,51.61741113718657,2.4362321796347093,100.0,IMRPhenomXP,20.0,13.944981601826388,8.01501728336783,5.9299643184585555,50.90980680021631,-0.0022371934588705997,(11.602561201590069+0.052296854649311206j),10.678522944055755,(1.6137370316929291-0.2169707651468024j),0.4960042081610185,0.2444109460680199,1.0306606411161703,0,0,0.0850892214884415,0,0,0.04898200383094034,0.0,0.0,0.06973498736598444,0.0,0.0,0.0,1.0,1.0,0.12094755348133962,519.9531721593615,7.150216134979287,5.290135385943613,5.342014265444282,12.440351520922901
5.9944797855948835,0.7522645596523583,0.02792144923727718,0.09070252589717448,-0.4697506807884409,4.668504792672993,0.7646709498924813,0.38620829422244096,-0.00021169141005407188,0.0,0.0,0.0,0.0,0.006511757014447448,1415188782.88372,588.7098625035879,51.63157095357492,2.3033309213585236,100.0,IMRPhenomXP,20.0,13.939549920346028,7.955162845450446,5.984387074895581,52.60528557768128,-0.0018703657110359095,(11.77664750114057-0.6407336012002445j),11.36551579601906,(-0.3174830137823073-0.03794185327819771j),1.0110035091922165,0.2450029127291103,0.7646709498924813,0,0,0.02792144923727718,0,0,0.09070252589717448,0.0,0.0,0.054873988297605154,0.0,0.0,0.0,1.0,1.0,0.12207678096530754,524.6609461209679,7.089677801377127,5.333313349330064,5.342308019632946,12.422991150707192
6.014122972454819,0.6190794370368018,0.18427894523277324,0.007711221886553304,-0.6888735014824762,5.7048319248665464,0.3876984616952751,0.4455680275060666,0.00013191755552062847,0.0,0.0,0.0,0.0,5.788722381232253,1415188782.8848712,665.8992320595851,51.780951663096985,1.5541890328121282,100.0,IMRPhenomXP,20.0,14.297044374641315,8.830353871214252,5.4666905034270625,54.81704020263144,-0.0291193684832301,(11.720152639698009+1.84030307434617j),12.501349321316365,(-0.35017316917214536+0.04991023688508441j),2.3701089690217585,0.23616202538848957,0.3876984616952751,0,0,0.18427894523277324,0,0,0.007711221886553304,0.0,0.0,0.11676561372625804,0.0,0.0,0.0,1.0,1.0,0.13679484567158753,585.7690437363385,7.7677638184553155,4.808862851764155,5.290420690552867,12.57662667021947
6.023251103826174,0.595793785540796,0.017100541551047826,0.41133522638304465,0.23732108698146095,5.8250744017042955,2.5451740102040232,2.4801331835184888,0.00021849554064530167,0.0,0.0,0.0,0.0,2.1590396481537972,1415188782.897445,384.71211552438245,51.85308808304568,2.1804674359131475,100.0,IMRPhenomXP,20.0,14.399436960999441,9.023369492643837,5.376067468355604,52.27674415407211,-0.0021747037716858403,(11.741307767715272-1.5590387506940546j),11.609397160688935,(0.5986386554345372+0.40170118036159824j),1.6078089101327058,0.23396044030255517,2.5451740102040232,0,0,0.017100541551047826,0,0,0.41133522638304465,0.0,0.0,0.16428909272587208,0.0,0.0,0.0,1.0,1.0,0.08192453981620883,355.581281688376,8.340109832592093,4.968985608986057,5.567163773593092,13.309095441578151
6.00529248615279,0.6932439591383748,0.16399432924848031,0.01751687057398525,-1.2482123648445018,4.875475037034407,3.081077661276953,1.7374421928044117,0.000108400230982356,0.0,0.0,0.0,0.0,4.096054361399622,1415188782.884964,939.6401866824949,51.8561327168468,-1.1685563037551168,100.0,IMRPhenomXP,20.0,14.075568672820546,8.312782453381997,5.762786219438548,52.62875797138657,-0.027965574903757562,(11.385641003250376+2.2123603763136974j),9.748346380000887,(0.6478252729669797-0.2988546886149545j),1.6354510839414,0.24179483749520633,3.081077661276953,0,0,0.16399432924848031,0,0,0.01751687057398525,0.0,0.0,0.10402387264179813,0.0,0.0,0.0,1.0,1.0,0.18719728664532034,791.4777134768049,7.002022786685725,4.854109998619128,5.058377873421549,11.856132785304853
6.015331778684692,0.6058270136779339,0.07184497916935462,0.22332169489897924,-0.9532306092329819,5.423441561237985,1.887526095786678,0.5804215275558874,0.00021766287467742433,0.0,0.0,0.0,0.0,3.129349356799492,1415188782.883106,513.800725240415,51.98707367794786,2.1883307951706588,100.0,IMRPhenomXP,20.0,14.344615665874267,8.9328523830346,5.411763282839667,52.17291787372967,-0.0017840110382974714,(11.754949064917934-1.007108756208359j),9.648221047804913,(0.4089078462830715+0.1698309114349006j),0.9132529277470869,0.2349368359806115,1.887526095786678,0,0,0.07184497916935462,0,0,0.22332169489897924,0.0,0.0,0.12899228429659607,0.0,0.0,0.0,1.0,1.0,0.10755404105149828,463.9057827853337,8.065387377896124,4.886229549306511,5.431185798368636,12.951616927202634
6.007256532578561,0.668310755327177,0.15443846508264325,0.015419421902026343,-0.3978844591277947,5.673327874674749,2.2736210787752573,2.1006798192284717,4.568072202641997e-05,0.0,0.0,0.0,0.0,4.953839113361944,1415188782.8868408,488.4007627905575,52.00294985384051,2.433904980374032,100.0,IMRPhenomXP,20.0,14.13908963387157,8.475093497253583,5.663996136617988,53.49447266401313,-0.013545941607406853,(11.727254956518932-1.5566027314239534j),11.59513929535889,(0.5376218665827922+0.594089341535219j),2.2838610352438367,0.24011790810558828,2.2736210787752573,0,0,0.15443846508264325,0,0,0.015419421902026343,0.0,0.0,0.09874864742952917,0.0,0.0,0.0,1.0,1.0,0.1025732616760218,442.9644507364742,7.68664885303911,5.137070100909346,5.4483967110239275,12.823718953948456
6.0120051355191695,0.7688447864387964,0.1259804674474659,0.06174249745282459,-1.0714882801097922,5.522470442735959,0.6011202540092966,1.7674178800923253,-8.274307154446813e-05,0.0,0.0,0.0,0.0,4.735903588221447,1415188782.8840744,623.8963949585265,52.09418329543766,1.4793526688371212,100.0,IMRPhenomXP,20.0,13.955448862910483,7.889583625371052,6.065865237539431,54.90793720666955,-0.02083382803276379,(11.841284578465338-0.6200177321786652j),12.769140749722762,(-0.5193960771152696-0.5941236864152228j),2.1763320834881834,0.2457305892115554,0.6011202540092966,0,0,0.1259804674474659,0,0,0.06174249745282459,0.0,0.0,0.09805883820082838,0.0,0.0,0.0,1.0,1.0,0.1288160292996046,552.6997972725502,6.989255485915003,5.373652641434506,5.3259388416458195,12.36290812734951
5.944854141926205,0.679614099049656,0.00413663946860656,0.05453512850833373,0.4397801215789347,1.2562526778412166,0.9148582402568081,1.4804432146992226,-0.00021050368334362242,0.0,0.0,0.0,0.0,3.277835200730957,1415188782.9197843,439.5478965988998,52.12618922988718,2.453129863213423,100.0,IMRPhenomXP,20.0,13.964815087088773,8.314299751943151,5.650515335145623,52.23196333226731,-0.006723444071449564,(11.430248931876552+3.0181286612770526j),11.44152868366996,(0.8650939979681015+0.18905333752284526j),1.8496698789834969,0.24090363711068744,0.9148582402568081,0,0,0.00413663946860656,0,0,0.05453512850833373,0.0,0.0,0.024529135424420475,0.0,0.0,0.0,1.0,1.0,0.09290936653015024,402.181471320097,7.607492447740665,5.1701591258983335,5.439475883348287,12.777651573638998
6.00617859336042,0.9807619020237933,0.09061078409091602,0.05392901156303809,0.11123917939733163,6.148109274262795,2.8062009647543267,0.6629722513262195,-0.00022956099269170007,0.0,0.0,0.0,0.0,3.2949886025918818,1415188782.898758,312.29505789063086,52.141574709401596,1.6682392198742644,100.0,IMRPhenomXP,20.0,13.799355988479963,6.966690935634829,6.832665052845135,51.70768540221378,-0.002941728020348186,(11.813848083858078+1.137778785705329j),10.459625739996305,(1.270008518925861+0.3182237453900559j),2.0122733361483283,0.2499764169634193,2.8062009647543267,0,0,0.09061078409091602,0,0,0.05392901156303809,0.0,0.0,0.07244803320334693,0.0,0.0,0.0,1.0,1.0,0.06718188531815689,292.6352671194326,6.528119556262766,6.402530952638992,5.62807397313515,12.930650508901758
6.009682091919298,0.6745990846788316,0.07123798099714028,0.15412816667124915,-0.7258900999948236,5.3440832499674515,0.24265443437418016,0.15893080058690026,-1.0902607562393243e-05,0.0,0.0,0.0,0.0,0.08882603031261391,1415188782.882973,836.3328365548697,52.144264262196806,1.069290110782788,100.0,IMRPhenomXP,20.0,14.129183632927043,8.43735301314634,5.691830619780703,54.44302137002754,-0.011934901235358453,(11.785516399645674+1.139988906050498j),11.474969847155984,(-1.0597564639151906+0.6941928860664776j),1.3589792362452133,0.24056035090914787,0.24265443437418016,0,0,0.07123798099714028,0,0,0.15412816667124915,0.0,0.0,0.10462964106444324,0.0,0.0,0.0,1.0,1.0,0.1684828908254292,715.7424734828714,7.220775827694063,4.871128764033448,5.143149411177079,12.091904591727511
5.9963856346797115,0.8643571231287461,0.09378214787830134,0.03896128156291524,-0.7639835295760854,3.30262432494293,2.6433264346482406,2.552888026101502,-0.00012307169809765156,0.0,0.0,0.0,0.0,3.492325979511185,1415188782.8950555,441.4016275950374,52.23985144177665,1.7217560059747985,100.0,IMRPhenomXP,20.0,13.820016244299486,7.412751598313347,6.40726464598614,50.2249668642405,-0.012693519456933477,(11.668179798528579+1.0282651778297387j),11.05023965291077,(2.1234492636216+0.525085033060842j),2.7471731768202083,0.2486766467741694,2.6433264346482406,0,0,0.09378214787830134,0,0,0.03896128156291524,0.0,0.0,0.06836598393205483,0.0,0.0,0.0,1.0,1.0,0.0932781323127212,403.7413860731017,6.780298058859376,5.860598924111112,5.48477597552871,12.640896982970487
5.962710296669676,0.5208712511488003,0.056107378255063824,0.18980870260539792,-1.133266124102064,5.957105962233608,0.5023599926426487,2.9523530670831897,0.00023074769607974024,0.0,0.0,0.0,0.0,5.864474692983155,1415188782.885027,677.7607202680801,52.25198023893428,1.1961341244102162,100.0,IMRPhenomXP,20.0,14.585335293681565,9.590118350034189,4.995216943647376,52.47947693181729,-0.03677148161075727,(11.327572137240217+2.8225891998850594j),11.014624239375054,(0.8757581108460967+1.2701522811102508j),2.699650372179984,0.22518812593340434,0.5023599926426487,0,0,0.056107378255063824,0,0,0.18980870260539792,0.0,0.0,0.10189769485287324,0.0,0.0,0.0,1.0,1.0,0.1390353743721195,595.0304430490493,8.419508792973733,4.385480079054554,5.234877187160717,12.804988872028288
6.016414945425197,0.894286607481888,0.13462867397943973,0.06638856526227369,-0.7628467716881462,4.992902883290926,2.487361118396368,0.018113181899648556,4.000145642044816e-05,0.0,0.0,0.0,0.0,2.510071230345507,1415188782.8828578,707.8169567613543,52.263295389839776,1.9645139550450992,100.0,IMRPhenomXP,20.0,13.847984598289003,7.310395662194644,6.537588936094358,53.05200492348615,-0.0029349222756884508,(11.660025111621529+1.0537705193146525j),11.435174159990465,(-1.0333280319768592-1.4796301278771056j),0.5613009668649974,0.2492214103045744,2.487361118396368,0,0,0.13462867397943973,0,0,0.06638856526227369,0.0,0.0,0.1024127383982908,0.0,0.0,0.0,1.0,1.0,0.14468833017631882,618.3490650701544,6.386363405197471,5.711239263780525,5.255941540435269,12.097602668977997
6.008945052983566,0.5926470330980076,0.18096545934405484,0.0029274450825830787,-0.6702571662911816,5.354952629862985,1.5238900780390425,1.8561040735151493,-0.00010077409966428985,0.0,0.0,0.0,0.0,1.518328764235474,1415188782.8830976,474.7159569998895,52.307157295701366,2.5408359954142004,100.0,IMRPhenomXP,20.0,14.376858829223728,9.027021386689773,5.349837442533956,52.34725390358743,0.0008965439889635743,(11.660012012873427-2.024648542375701j),9.928088933910763,(0.16214165125907548+1.6360617196063016j),0.18414109968831377,0.23364529546911997,1.5238900780390425,0,0,0.18096545934405484,0,0,0.0029274450825830787,0.0,0.0,0.11471493506719897,0.0,0.0,0.0,1.0,1.0,0.09987748486738163,431.6080344211559,8.207297186175433,4.8640303271404965,5.463285807426177,13.071327513315929
6.01800454581275,0.6825702106405107,0.16671742862764882,0.027570800448546304,-0.35725456743551093,6.07934316471759,0.21082629433686892,0.5752717118270283,0.0002248614209023667,0.0,0.0,0.0,0.0,2.5309308765713396,1415188782.89137,529.1044022692901,52.31090611918821,1.1563533976151277,100.0,IMRPhenomXP,20.0,14.129667687614942,8.397668993697533,5.731998693917411,53.7813153718163,-0.031728252881206676,(11.846335245239493-0.5461699193372294j),11.059332946935962,(1.1758275066660475-0.028731993424569377j),3.20290591058288,0.2411020701133979,0.21082629433686892,0,0,0.16671742862764882,0,0,0.027570800448546304,0.0,0.0,0.1102696544393899,0.0,0.0,0.0,1.0,1.0,0.11054094742710714,476.4384453371717,7.561782402668888,5.16144740740741,5.418984828749645,12.723229810076297
6.004045048365963,0.7805391360013254,0.016187428142562663,0.1706867237098439,0.2629143197769238,2.039268180468703,2.175065999630818,2.167332302539882,-0.00010303744380183328,0.0,0.0,0.0,0.0,5.807143064548183,1415188782.9217658,516.9803614662195,52.319412070948864,2.5558467828068565,100.0,IMRPhenomXP,20.0,13.920952791739808,7.8183919186426944,6.102560873097113,53.00841467523809,-0.007334518728246253,(11.831626296948139-0.048099834241623576j),10.251033727480563,(0.6274250335716264+1.688059604904676j),1.7832800372544866,0.24620203349516293,2.175065999630818,0,0,0.016187428142562663,0,0,0.1706867237098439,0.0,0.0,0.08391564834092471,0.0,0.0,0.0,1.0,1.0,0.10817549061455173,466.5148830128352,7.0551929589301,5.506854216485934,5.417955097559818,12.562047175416033
6.0069328147252925,0.8956855570644775,0.005756612690070617,0.14108540451547,0.8999977841393387,1.015313379119094,2.2890089344479234,3.046098898656421,-3.3019341438685014e-06,0.0,0.0,0.0,0.0,1.0152616903576983,1415188782.9211464,546.446385785384,52.33724877195869,2.0265619061910387,100.0,IMRPhenomXP,20.0,13.825441003865532,7.293108792406804,6.532332211458727,52.19492103797002,-0.005579444227081176,(11.705765876271675-0.07372872371291776j),10.839962181587458,(0.9465337194456069-0.04663381081800638j),1.6128239352548535,0.24924299928020535,2.2890089344479234,0,0,0.005756612690070617,0,0,0.14108540451547,0.0,0.0,0.069697620122071,0.0,0.0,0.0,1.0,1.0,0.11391313515793293,490.5646316565989,6.547286823557181,5.864310245818727,5.392640256346036,12.411597069375908
6.009845568331804,0.6034795067164035,0.09371832318989085,0.14904758694507714,0.3889594700275065,1.9060178611225826,0.6605367510302472,0.769381387722973,-0.00012115771031062032,0.0,0.0,0.0,0.0,4.450150759189426,1415188782.9222794,721.7332638070529,52.341480587044146,2.2195727407356722,100.0,IMRPhenomXP,20.0,14.339760334354052,8.942902153903377,5.396858180450672,52.66619162053571,-0.00670021850891972,(11.655618029831118-0.41719323011533366j),10.349154270771486,(0.644454344466243+1.273766037493773j),1.2266446172359062,0.2347122188629141,0.6605367510302472,0,0,0.09371832318989085,0,0,0.14904758694507714,0.0,0.0,0.1145418364671747,0.0,0.0,0.0,1.0,1.0,0.14729403379237654,629.074362477459,7.794777877770919,4.703988708641129,5.23827841104192,12.49876658641205
6.025673154147661,0.6072989952147273,0.0728097926173276,0.3148637791038926,-0.5099054768237726,5.05656632079467,2.619616875578945,0.16911463895175288,-0.00021262998456578,0.0,0.0,0.0,0.0,6.019714302718029,1415188782.8839931,666.9765115404631,52.38308082460318,1.953690910876559,100.0,IMRPhenomXP,20.0,14.364153622389592,8.936827351447832,5.4273262709417605,53.24978308980565,-0.0037181330887016972,(11.68558172701758-1.0081029275170907j),12.685065583158837,(-0.41257095878126315-0.4231145646683577j),1.1223225956735174,0.23507650009322636,2.619616875578945,0,0,0.0728097926173276,0,0,0.3148637791038926,0.0,0.0,0.16426704059586675,0.0,0.0,0.0,1.0,1.0,0.13699856302224497,586.6115742380267,7.860016399398902,4.773380061726232,5.299631283729046,12.633396461125134
5.961881259572233,0.5306986291989929,0.005252550961703695,0.25645132498038914,0.45615557986662403,5.865479195704389,2.087855934193555,0.3296068908868276,-6.889075223128572e-05,0.0,0.0,0.0,0.0,2.543302296801749,1415188782.9002345,269.6362627248045,52.49063633002155,2.537759206414419,100.0,IMRPhenomXP,20.0,14.53256166796536,9.49407113245419,5.038490535511169,51.96272076727527,-0.00030808367781708784,(11.866535129084506-0.425062298780269j),11.197555243700318,(1.027575629856721+0.9007168498886199j),1.4127224703327028,0.22650019450673067,2.087855934193555,0,0,0.005252550961703695,0,0,0.25645132498038914,0.0,0.0,0.09234405446552853,0.0,0.0,0.0,1.0,1.0,0.05836434597919578,254.76695582791723,8.97051300766401,4.760638956379026,5.633108562492548,13.731151964043038
5.96533303941248,0.5027977569014653,0.09237640623519006,0.10736437352083597,0.4051514524115889,1.7293550410708176,2.2870696209681847,0.30960038293127745,0.00014466322113311692,0.0,0.0,0.0,0.0,0.5067618576126305,1415188782.921844,613.1279113969002,52.51160437159606,2.419270349384491,100.0,IMRPhenomXP,20.0,14.691946622730859,9.776396428101785,4.915550194629075,53.144442133272634,-0.005487590066353812,(11.72629739801283+1.4912940348627288j),9.92242658842409,(-0.14539298589222477-0.7132934688969739j),0.9888312703495514,0.22263439267443122,2.2870696209681847,0,0,0.09237640623519006,0,0,0.10736437352083597,0.0,0.0,0.0973909973850153,0.0,0.0,0.0,1.0,1.0,0.12675898185388373,544.1517855521994,8.676564008406167,4.362556921038608,5.2942405034993145,13.039120929444774
6.020871302483718,0.7725868582609042,0.003745695847226893,0.25301119854331416,-1.285201789351743,4.36640717264398,0.6191875081531307,1.269469430605136,0.00020607825043640236,0.0,0.0,0.0,0.0,6.178044510439616,1415188782.8860052,581.3034712201478,52.52981617628333,0.974817602175575,100.0,IMRPhenomXP,20.0,13.970758468243611,7.881564958656192,6.089193509587421,54.68737503385109,-0.020622767889824922,(11.866787054376504+0.9076880722289944j),12.447925942710283,(0.07561453448704215-0.7350582940382192j),2.351118794611241,0.24588513042412327,0.6191875081531307,0,0,0.003745695847226893,0,0,0.25301119854331416,0.0,0.0,0.1123887508847305,0.0,0.0,0.0,1.0,1.0,0.12065166337880665,518.7191451311166,7.033019461991409,5.433618410227738,5.372651912486853,12.466637872219145
5.957923386569331,0.5820943784851202,0.0009527424262085638,0.13835032783662501,-0.9320276220152562,4.923531146060465,3.0690140727312336,1.6768967124383216,-0.00015142551848175076,0.0,0.0,0.0,0.0,0.38547995190848383,1415188782.8815145,849.2277599276518,52.53286655635431,-0.35541621501983833,100.0,IMRPhenomXP,20.0,14.294788565217244,9.035357662356859,5.259430902860385,52.34128106088053,-0.004582847159688777,(11.728485030192829+0.6956760374205497j),11.568400542831009,(0.6293575161161986-1.2135551944924574j),0.8354380949543009,0.23255657910076208,3.0690140727312336,0,0,0.0009527424262085638,0,0,0.13835032783662501,0.0,0.0,0.05150494915449054,0.0,0.0,0.0,1.0,1.0,0.17083819665015057,725.3160692305115,7.716999401119338,4.492021970164607,5.08859670244391,12.209021371283946
6.021523511537107,0.7178333083398567,0.1883529401480474,0.019263917727668573,-0.6177132287435736,6.038371945644026,1.0887238406390256,0.018795544509683338,-0.00021540524848982063,0.0,0.0,0.0,0.0,3.128351142062694,1415188782.8884904,438.8904389810761,52.55531838868707,2.4604006957497297,100.0,IMRPhenomXP,20.0,14.062723762328462,8.186314524264823,5.876409238063638,52.84277862427379,-0.011646890237879487,(11.8322755308664-0.8115612385287057j),10.386881670816717,(1.1163476496370677-0.4971080963185089j),2.310794955313699,0.24325488338706094,1.0887238406390256,0,0,0.1883529401480474,0,0,0.019263917727668573,0.0,0.0,0.11769548358418892,0.0,0.0,0.0,1.0,1.0,0.09277853815220005,401.62798474131733,7.491284133477966,5.377493273248365,5.510287127087081,12.86877740672633
6.030612567699225,0.7331201022635037,0.08585288489201368,0.19869994177125855,-0.2873338497115521,5.538838783232314,2.0306413658228877,2.2109792792075234,6.734285758421384e-05,0.0,0.0,0.0,0.0,4.873088385721177,1415188782.8871696,405.35905240365537,52.56653953590657,2.6341733057079164,100.0,IMRPhenomXP,20.0,14.055643814593944,8.110022955845286,5.945620858748659,51.88189965419047,-0.00846807665493568,(11.736092933006695+0.7054271150857963j),11.44095518573187,(1.4097995765029099+0.7722997821750667j),2.231696243706747,0.24407191510434093,2.0306413658228877,0,0,0.08585288489201368,0,0,0.19869994177125855,0.0,0.0,0.13358786054165223,0.0,0.0,0.0,1.0,1.0,0.08607809946821127,373.23195424940366,7.467255770847684,5.474395314351592,5.552650928742659,12.941651085199275
6.027585525540756,0.8586287201889842,0.19516444474775746,0.017432125745931566,1.0350795352658666,1.3182139916158433,2.6628134988931174,0.5755432133354591,0.00022317211291015968,0.0,0.0,0.0,0.0,1.6605317431015516,1415188782.9235106,728.7323108841023,52.655541073465585,1.338249226414037,100.0,IMRPhenomXP,20.0,13.896048050108144,7.476505608228846,6.4195424418792975,53.42753105201234,-0.006356742281465377,(11.691367990170988+1.4144803501133674j),11.513813482801254,(0.15387418033602893-0.47726510753337964j),1.3490213753850007,0.24855363767602343,2.6628134988931174,0,0,0.19516444474775746,0,0,0.017432125745931566,0.0,0.0,0.11305763560233484,0.0,0.0,0.0,1.0,1.0,0.14860179210279156,634.4516594884501,6.509223352804723,5.5890061168429686,5.24775911633031,12.098229469647691
6.026770403664097,0.5189050865978834,0.09223464384902982,0.36347331635885666,0.7588426067975763,1.9985344589680127,0.9145892217110833,2.3298392692189296,-0.00020881209879553643,0.0,0.0,0.0,0.0,0.1508968489974556,1415188782.9250205,592.1302787456964,52.6658074559907,2.2322029880419905,100.0,IMRPhenomXP,20.0,14.752602946660163,9.712656226403029,5.039946720257134,53.66463686305057,-0.0010733654756267183,(11.849206013902077-0.008512218171538407j),11.438073847956751,(-0.7358875241059717+0.7949568793556491j),0.851589264935428,0.2249192646265179,0.9145892217110833,0,0,0.09223464384902982,0,0,0.36347331635885666,0.0,0.0,0.18489818687702694,0.0,0.0,0.0,1.0,1.0,0.12273414791607584,527.4002564863173,8.650895890563978,4.488993881242374,5.367940767500907,13.139889771806352
6.016223946024652,0.5431035166127546,0.1825494436207142,0.0946554839377993,-0.8920946313040892,5.86036793597762,1.3686708152952896,0.05779518849128846,-0.0001675124027299985,0.0,0.0,0.0,0.0,3.072066191946167,1415188782.885588,387.50611452410766,52.67026393759695,2.2995852912741377,100.0,IMRPhenomXP,20.0,14.603888154066059,9.463971792458132,5.139916361607926,53.05487894883551,-0.001096355872011262,(11.83543724453441+0.9303086265273703j),11.803674846962096,(0.26113211031484734-2.0104485216944212j),1.0335284820682293,0.22808277744971622,1.3686708152952896,0,0,0.1825494436207142,0,0,0.0946554839377993,0.0,0.0,0.15161469551153073,0.0,0.0,0.0,1.0,1.0,0.08248786969573473,357.97732612560117,8.74279708567844,4.748243842263703,5.557774931663381,13.491040927942143
6.013346561810361,0.6050028629377983,0.011967732129983949,0.34366144456807146,0.8661168834525355,1.1151932465517167,1.0461151456772868,1.4636272961371235,0.00024252037952795515,0.0,0.0,0.0,0.0,0.2366459168322962,1415188782.9219766,437.25351033093614,52.689073381617504,2.20705805944701,100.0,IMRPhenomXP,20.0,14.34276060614774,8.936283502880949,5.40647710326679,52.75770693184051,-0.0028292370690030932,(11.861843805538351+0.30362978111508726j),11.13133225242145,(0.7123938184455936+0.02222045053523079j),1.518337603781021,0.23485824267291638,1.0461151456772868,0,0,0.011967732129983949,0,0,0.34366144456807146,0.0,0.0,0.13699906402193637,0.0,0.0,0.0,1.0,1.0,0.09245271096853742,400.2493709696884,8.180018606899969,4.948934676058941,5.50444564001228,13.12895328295891
6.016304392805231,0.9238728906160976,0.002875622328084887,0.18750839120388685,-0.13450632276142108,2.1452685568097456,1.9281674784026663,0.09656500453441111,6.0616989606150705e-05,0.0,0.0,0.0,0.0,3.5360225270965233,1415188782.9161043,235.8913337655107,52.697555333408296,2.7113761831736465,100.0,IMRPhenomXP,20.0,13.834839236175913,7.191139967539887,6.643699268636025,51.39180472015041,-0.006788428703767627,(11.590550289646233+2.557373606085175j),10.344416643282825,(1.6730559981605861+1.5385523128277478j),2.8465172303079114,0.24960855933754236,1.9281674784026663,0,0,0.002875622328084887,0,0,0.18750839120388685,0.0,0.0,0.09153907338857344,0.0,0.0,0.0,1.0,1.0,0.05131570738657881,224.37725548451323,6.840133669662405,6.319414065591501,5.72264292308626,13.159547735253907
6.001278369809511,0.7245278405246531,0.0032943435988704766,0.19342037187735217,-1.3510985611700495,4.842780679849402,0.8369706990849609,0.4495724485947096,-0.0002294867188459502,0.0,0.0,0.0,0.0,3.253060343114327,1415188782.8852315,510.72682863528007,52.70102534633138,0.9645802523903013,100.0,IMRPhenomXP,20.0,14.002802938425209,8.119789434170652,5.883013504254558,52.076313183242114,-0.018636410582916818,(11.656976580288653-0.4028606793625246j),11.881585788923914,(1.4582119811343754-1.0404483390652646j),2.501022000768878,0.24362096454680668,0.8369706990849609,0,0,0.0032943435988704766,0,0,0.19342037187735217,0.0,0.0,0.08317220782298722,0.0,0.0,0.0,1.0,1.0,0.10695282513409053,461.3808416828238,7.335262397642883,5.314601824645888,5.421440041116971,12.64986422228877
