chirp_mass,mass_ratio,dec,ra,time_jitter,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,theta_jn,psi,phase,geocent_time,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,H1_log_likelihood,L1_log_likelihood,V1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
18.65429696035548,0.8460020459960234,0.5753875791092359,4.8780849072332435,0.00011019293245763054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255076413943288,1421382272.056377,2291.324003798501,7.997800100500666,3.308590156728126,100.0,IMRPhenomXP,20.0,43.03627279358007,23.31323136229762,19.723041431282446,1.3672314428420602,2.8855708984214745,-0.022001409801784444,(4.390331451919934+0.8375054356729766j),3.7379011475431785,(4.432181794862066+0.2783769549687375j),4.693004545624699,(-0.7203495832993142+1.0185073446499815j),1.3995701468154162,0.2482601750506716,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4079307876820981,1627.440804962204,16.558506686737502,14.008530535618762,13.249441750660475,30.567037222356266
18.329396247793465,0.5962602919452891,0.7257651679665653,0.2245783076562524,-0.00023974435182712512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.668382236893362,1421382272.0749438,3558.041524710917,8.028472213252652,3.193793553630658,100.0,IMRPhenomXP,20.0,43.813815935870565,27.447789158794823,16.366026777075742,1.8184405295148487,2.3118792641295673,-0.005207350539544908,(4.419990815159265-0.2429625615517023j),3.760916166189139,(4.174716962800194+0.9775905807390739j),2.2217138554817093,(0.4217325008743059-0.0004983917846056337j),0.812795656498303,0.23400679451744036,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5895185684962969,2238.439729877967,17.267989001701785,10.296216163462748,11.531413731852965,27.564205165164534
15.087975167345254,0.9732094767855237,-0.30766115849836373,5.628040476262341,-0.00010667846719740178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.842084812006749,1421382272.0519917,2400.56053797543,8.10676654758376,3.436063090758016,100.0,IMRPhenomXP,20.0,34.666898917406385,17.568787969679143,17.098110947727243,1.046716845078258,2.116286574297071,-0.04406879384005635,(4.6740354668316195-0.33190500748021007j),2.5899272331574728,(4.3982693796942955+0.578133105119864j),4.8573454418839255,(0.6181620300781449-0.961140423181195j),1.5856453845026854,0.2499539153796298,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4243315268538195,1685.3945097972955,12.334760298739244,12.004305616610871,10.593021977595914,24.339065915350115
16.662459598375126,0.6307362025644603,0.9112096997635721,5.064848468950891,0.00024176962277492627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792431922363523,1421382272.065089,2016.4188341971221,8.155234665717039,2.9944242361858393,100.0,IMRPhenomXP,20.0,39.50853346443296,24.227421579469873,15.281111884963085,1.0287468351918587,1.3970096632872182,-0.025090322853228875,(4.218230397426939+0.2970346933619454j),4.037408616219943,(3.9040139591160057+0.7038090546942938j),4.05993316008897,(1.6669340237239114+0.4102366649696776j),1.7865683205919034,0.2371812391172704,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3658836074860126,1476.2742807047482,17.737544726861344,11.18771160383779,12.19903329028404,28.925256330699135
19.489368409661772,0.8419270400363303,-0.33560100639002255,5.91355786906712,0.00022377108669742777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3097398710173245,1421382272.0537658,2235.7983051559454,8.194524634723951,3.4267528439867183,100.0,IMRPhenomXP,20.0,44.97384291599176,24.41673418025542,20.557108735736342,1.12092082669339,3.3067093147590336,0.07632202446575143,(4.416133841849432-0.583646740770101j),3.410552614399289,(4.774870951554116+0.045242188696434295j),5.407363889830776,(-0.143994042062761-1.1806177133495797j),2.525591516299427,0.2481587602889909,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.39952956448763177,1597.5355901414343,17.446386842992055,14.688584834049081,13.925656809398546,32.134971677041136
17.88371353456845,0.9728007856989209,0.28736411956003843,5.021831128269459,-0.0001018637233609562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2062403315175727,1421382272.0525835,3006.5300811493785,8.250782077125427,3.442286659807267,100.0,IMRPhenomXP,20.0,41.090671229917184,20.828596342716704,20.26207488720048,1.507372835386784,3.1731271884279586,-0.0013490422107069744,(4.174064937767049+1.5666103651533114j),3.0713740641457674,(3.75141784182866+2.1447879775900622j),4.381472196349503,(-1.0627989268207165+0.005807543928856181j),0.6243650000429571,0.24995247892440933,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5125804098505117,1987.6828201126016,13.770240713864062,13.39570098571023,11.823314263560968,27.16594169957429
18.207908366724926,0.7554332015717221,0.000643524685717745,5.23309094087281,-8.828707245362366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0837479056280754,1421382272.049551,4874.009502126394,8.255740102891139,3.484156619693983,100.0,IMRPhenomXP,20.0,42.325645279170224,24.111225218523884,18.214420060646344,1.3263845637204676,3.5645616751633575,0.002905359153228093,(4.261076197909888-0.6508857408507537j),1.725389617560492,(4.28421174540573+1.0792709172267312j),2.9897374864406245,(0.4238240652279888-1.9597388052098659j),0.43993748602779087,0.24514749055930707,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7634279853592254,2763.9401976674144,13.67292876074677,10.32898434859301,10.325291714714291,24.001913109339778
18.24545349368591,0.5384184771779984,1.0792829663427141,0.040837546031956946,0.00021981070072282452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309460806523561,1421382272.0745296,2998.3894262407052,8.34945950038562,2.733297132397891,100.0,IMRPhenomXP,20.0,44.35801198245625,28.833514833899077,15.524497148557169,1.6715754664427793,2.796194678849525,-0.02111721573468439,(4.329494731686015-0.4270212766637683j),4.47195840475987,(4.36959152722821-0.9243536294981303j),3.310840564223313,(-0.5784620461856717-0.5846803667739556j),1.1312067582283236,0.22749454149851994,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5114225566791508,1983.8194307450428,19.07707060906326,10.27144730634899,12.071709141204188,29.348517915412252
18.89577907112298,0.7951798275427662,0.7634728271789283,0.22674685073334575,7.974093663679527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5717256908009536,1421382272.0749996,2562.5049488930813,8.423807994238528,3.1590347282027045,100.0,IMRPhenomXP,20.0,43.753735931345574,24.37289861441652,19.380837316929053,1.9693464641429044,2.384110488671216,-0.007169238312777604,(4.291397535044064-0.6451883208888267j),5.579676421467395,(4.344693426932566+0.8699060913774708j),3.397233649802414,(0.30309870622857604-0.11561494665560218j),1.1614053630662544,0.2467456103896125,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4483509195967803,1769.256971357715,16.8280340659444,13.381313226441463,13.046409413254317,30.209347292385864
19.13853598440963,0.7846645726719135,-0.06451688147207639,0.13810828403708955,-0.00022073874115088676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0453443526567465,1421382272.0650089,3033.3810973411887,8.454718885999057,3.4820741673366946,100.0,IMRPhenomXP,20.0,44.35741298181741,24.854761875733118,19.502651106084294,1.4662923761078543,2.4501996260974295,0.004199843091512889,(4.458318736347114-0.16087137754768802j),3.145115709455744,(4.773542620210454+0.08708219632698863j),2.835461464311586,(0.273402767928949-0.6669253810615721j),1.8719331678222657,0.24636036547025303,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5163945588710709,2000.390380065472,16.390695766039318,12.861198289054583,12.621079304490472,29.2518940550939
15.473065047350701,0.9423960551694823,1.196772808166361,6.028175939975513,-0.00015459687986113762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.253453189879717,1421382272.074844,2536.687831291305,8.485514819602006,2.477294929123981,100.0,IMRPhenomXP,20.0,35.56654019810891,18.310653022308355,17.255887175800552,2.059550664607836,1.530106864303602,-0.02461728791664264,(4.462588186235782+0.8987802549432207j),4.55739538080274,(4.302555206567112+0.10960921579051301j),3.6245238404531883,(-0.03337130257604489+0.41839501757510655j),1.3975164961484043,0.24978012852723577,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44454448453870116,1756.0468656286282,12.675728036271346,11.945556097783324,10.71138010145243,24.621284134054672
15.462881784586555,0.6865706447597935,0.33284538183022655,4.893640569990712,6.695331371028515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609984778188934,1421382272.053055,2586.580266913558,8.488255451812048,3.4277097364081746,100.0,IMRPhenomXP,20.0,36.28145887796841,21.511971046511206,14.769487831457209,1.3512339551767791,1.7236112523591025,-0.013726135307783993,(4.463689386968083-0.9017542665209768j),3.179146298932235,(3.669908952372763-2.102321346743787j),4.33822033543366,(1.138540917062439+0.32747519022459465j),0.8882136743364205,0.24136603521112276,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45189298300236175,1781.5226650208122,14.816499079723298,10.172573326248513,10.650152570205929,24.989072405971807
19.35308511757035,0.77920067360298,-0.27831941770391233,5.540073927624462,0.00023075948266317145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.868505218977602,1421382272.0492544,2930.8505284891294,8.50760590454492,3.4449153734816065,100.0,IMRPhenomXP,20.0,44.877694343162524,25.22351469903769,19.654179644124834,1.1263753988096754,3.594929359830765,0.05002759674024926,(4.305803163970405-1.088431616288889j),2.6443060522018884,(4.637346559940206-0.4927589596556235j),5.017912657519341,(-0.10514217130230552+0.6086376536519761j),1.4358047714662905,0.24614977926711698,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5017894609718688,1951.5721871944857,16.79563970485885,13.087173771618973,12.886683267204571,29.88281347647782
19.454052328947682,0.6593421036794473,1.109722167268041,5.865502765637941,0.00019462371863028332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.871267031066009,1421382272.0713441,3784.3756498902058,8.52685662222336,2.674274357936821,100.0,IMRPhenomXP,20.0,45.86344926019046,27.639538078671197,18.223911181519256,1.6955769905401965,2.9671627064291215,0.03792536417974146,(4.027222094990402-1.504734286544386j),3.378847849432082,(4.302158004748457-0.25038642127058497j),2.6615302781945984,(0.5172408986287398-0.4501816359772932j),1.0886612197431185,0.23946328913086026,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6203145074540221,2335.5809238890306,17.058131585886265,11.247144364679077,12.006343360780969,28.305275950565342
16.984797096579634,0.7234680645114531,1.272614963932647,5.867411465705387,-8.948232260030427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.20214370296423,1421382272.073882,2518.707101045547,8.576022162743826,2.259240593544023,100.0,IMRPhenomXP,20.0,39.63625670896519,22.997964119631526,16.638292589333663,1.7532122350856874,1.9669514790799258,-0.026026607073865282,(4.33819179098168+0.9668959858425086j),4.749482161754989,(4.080584776583603-1.5345908319802077j),3.8973782992867485,(1.1351651700046819+0.4291394709529036j),1.6056777172261472,0.24356388027168563,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4418884378059137,1746.8113683609322,15.949891487185349,11.539237123401685,11.779550103352644,27.489128610587038
18.4697668344185,0.8969682416674365,0.0775750110866593,0.28891601746440393,5.439744307658782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0600324933695235,1421382272.0692194,3762.7385826182185,8.629605054301294,3.481144862822556,100.0,IMRPhenomXP,20.0,42.507664593104145,22.408210986041535,20.09945360706261,1.842556107125393,2.50021902445145,0.016616783687412928,(4.543009272450043-0.24826101821834348j),2.895190158987718,(4.24828825073281-2.100018237138051j),2.286985352183776,(0.2136107746067426-0.1278779972709102j),1.313958750887128,0.24926249985265272,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6173883507298007,2326.428636156044,13.854564351184095,12.427104225149947,11.419500348252502,26.28166857633404
19.478092817255625,0.6817994812133237,0.22775759336921741,0.23453606990523754,-0.00011986503151783522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6442953658002235,1421382272.0700173,3567.877637985257,8.640457056615832,3.457992676009261,100.0,IMRPhenomXP,20.0,45.73845475576253,27.196140364346416,18.542314391416117,1.6060068346493388,2.2623146520201987,0.09060085319149236,(4.2488002112727195+1.1696053003112536j),3.214417296264138,(3.6151993986768773+2.999733778264947j),2.07171311267322,(0.8758763185408173+0.2779858618356575j),1.2692929025958894,0.2410506117985524,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5908656988432652,2242.727108354914,17.0951830717835,11.655486949588783,12.243706575242866,28.750670021372283
14.743809745212722,0.5481819978683345,0.12609868390648873,5.075532411538238,0.00023285655102969142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54788121755223,1421382272.0513306,2586.566627305888,8.648676180776302,3.47618522811306,100.0,IMRPhenomXP,20.0,35.73067925022916,23.079120736080203,12.651558514148954,1.6377814125660386,2.3010888507589904,-0.009225931737056992,(4.783676352777066-0.6839590317702466j),3.00997102628108,(4.203641467548594-0.5689271547667002j),4.589738548431858,(-0.5100687707011256-0.24178020568409014j),0.6370083083434186,0.22870767708519613,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4518909777331043,1781.5157283747317,15.89590478213079,8.71384884139327,10.15490141569226,24.60975362352406
18.84917690983663,0.7767804253323205,-0.0026344046138904475,5.142441239668304,-3.0241113593105812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198620041799463,1421382272.0483046,3745.8147725834306,8.648734984630575,3.484153356708158,100.0,IMRPhenomXP,20.0,43.719374515704786,24.605952368890897,19.11342214681389,1.4779068633852646,3.378319969986755,0.0022893353946104034,(4.110337432921765-1.502816922578607j),2.5960768253528417,(4.2345217961230235-1.5155521268632097j),4.168929418740527,(-1.0618324872760951+0.6658355348458804j),0.636389278536381,0.24605418209417323,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6150970312876157,2319.250606737828,15.234968483146869,11.834225298263322,11.670615786352702,27.069193781410192
18.816409162152446,0.5280746253675762,0.1347763863497114,0.3355008815319666,7.66154002924578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832651460159417,1421382272.0699112,2279.6521194411575,8.66141792045574,3.475046859386107,100.0,IMRPhenomXP,20.0,45.90849390269362,30.043358577235978,15.865135325457647,1.3301266361052226,2.467112118336236,0.039054905308699706,(4.243714922825481+0.6329556482615657j),4.863991813162042,(4.322245294110635-1.9717432171710827j),3.722611986876718,(1.0314795958464038-0.20834524507146246j),1.997924000546849,0.22615498834340866,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.40616847724100075,1621.179940729281,21.365404689047725,11.282528076995535,13.381333365594665,32.647932766043255
14.76318266870954,0.8729324203937288,1.0243239068157222,5.010861960038413,0.0001265027793971323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609568418827998,1421382272.067532,2243.7362493521514,8.678710124785932,2.8296083093524915,100.0,IMRPhenomXP,20.0,34.010901863968016,18.159171945359475,15.851729918608543,1.131520756967027,1.5186210166632446,0.0005792261955568367,(4.357001347568378-1.1034483255695158j),3.3930115185686613,(4.088681497859187-1.6464647888088864j),3.211907305689931,(1.3512065847501815+1.2777355096656748j),1.6796911925817513,0.2488492915320302,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4007333401978156,1601.829697804071,12.964046349317984,11.316736357806631,10.539609678045245,24.28078270712461
17.56024920002825,0.6028778364319347,0.37740967082949906,0.3784705053859503,3.230267374641375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206560902572104,1421382272.074268,2870.925320986394,8.686045762846916,3.4111799493278,100.0,IMRPhenomXP,20.0,41.905747550837354,26.144068249219227,15.761679301618127,1.7523048577633142,2.340694083026138,0.04093490915035014,(4.291184797632073-0.37295672663984364j),4.292169201410339,(4.162560081754949-2.3054493378780356j),2.8519393581078623,(0.0540200531250213-0.11078053158242213j),1.1433714039844258,0.23465427494157814,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49320124574540836,1922.6646972258934,17.50873723398755,10.555629622281671,11.760135648200684,28.06436685626922
18.642377814723947,0.7429128091157835,1.1695008280096841,0.03214441966326729,0.00022148003035879705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30294062572013,1421382272.0748386,3675.581873547782,8.70935332033374,2.5441143640353543,100.0,IMRPhenomXP,20.0,43.397967622803215,24.899677939035815,18.4982896837674,1.993840896429937,2.9239832694688923,-0.03082496342067431,(4.425942826023049-0.12084221288393492j),3.8669253976083566,(4.156368581349-2.0914817641160264j),3.0030780104989474,(-0.11501375156263748+1.2399026578406953j),1.0176617517832558,0.24456061795778017,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6055637051474327,2289.278131195199,15.508371208945192,11.521367619647812,11.611110636691983,27.029738828593004
18.888528781864196,0.870683730425943,0.32587675150495665,4.965636082571278,-0.00019501116724411957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.237644909452282,1421382272.052388,2768.046208500429,8.728071544541345,3.4300917025696807,100.0,IMRPhenomXP,20.0,43.519341730328925,23.26386925940701,20.255472470921916,1.513913992983249,3.1958820691822316,-0.0006533070629797244,(4.416160266382057+0.7527295783402047j),3.4996494423131606,(4.243159853890571+0.4131898617295954j),4.849709887025531,(-0.7652540228819275+1.2066942887334122j),0.8265571333554387,0.248805336469542,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47836415817986905,1872.371020833917,15.736223805675186,13.701274045942801,12.776641450181907,29.437497851617987
17.739459288803452,0.7967705727033583,0.6024248262492137,4.82622553409507,-0.00020062874383195686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193480011207646,1421382272.056813,2897.769975669524,8.785343025449569,3.290528423775182,100.0,IMRPhenomXP,20.0,41.0706482755223,22.858037024576177,18.21261125094613,1.2184818444870942,2.598788349190465,-0.015726181227830205,(4.184686267683203+1.0389600573633309j),2.726371040125155,(4.683829349026634+0.036150102643270246j),3.4022921127131873,(0.032898389804883875+1.7150267812561002j),1.1660946617335342,0.24680163559860033,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4970533429599425,1935.6491237324626,15.26868573659623,12.165639478775377,11.849583965878843,27.434325215371604
15.397555999662185,0.8885985989289785,0.28940435749349913,4.943530006702822,-2.00293025555687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4448964410190697,1421382272.0531094,2211.010975555719,8.812537884204154,3.4416814148599695,100.0,IMRPhenomXP,20.0,35.448349062224565,18.76965760873024,16.67869145349433,1.4670655711307266,1.8604184026051103,-0.00769251219894751,(4.528378242827705+1.2474093267672826j),3.8038552704256636,(4.196258831372062+0.1558142196852123j),5.30172177790759,(0.25442835190590546+1.4816108156225611j),0.9352272720910572,0.24913015476622843,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3957646790551856,1584.0857845247988,13.447580305181319,11.949501018169045,11.031627487582666,25.39708132335036
14.783366238459571,0.6198152544214611,0.7198876951194809,5.129444595132598,-0.0001622224629623933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0426850595521446,1421382272.0629926,1923.10114883288,8.92204865528051,3.1989779872892967,100.0,IMRPhenomXP,20.0,35.137799571052916,21.692473555327055,13.445326015725856,1.5370463128694398,1.7086063109955107,0.0001582759168776704,(4.561454486647156-1.3906917047550833j),3.804865583349302,(3.9781386355284267+0.21803349633938976j),4.279306730483967,(1.8089933672733756-0.10842802643520855j),1.257034194192914,0.23622795559618592,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3513384961405741,1423.108384080622,16.052583136853432,9.949635901090465,10.939795085155126,26.0022190379439
17.469306768856548,0.7573784809460498,0.4292286267044272,4.782082575660661,-6.053772003440888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2919970445497,1421382272.0533233,2919.4525110514446,8.944804437380334,3.3890623701268217,100.0,IMRPhenomXP,20.0,40.60002110919851,23.10260512996739,17.497415979231118,1.2903289495823413,2.6539159898881906,-0.014834347751477628,(4.202686879251529+1.2599448680038126j),2.907382259017492,(4.164134213253363-1.9942098854786465j),3.8463992017604145,(1.68797782609522-0.9655096536408125j),1.0897247774605456,0.2452349437099569,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5001589522182573,1946.09545566634,15.400104832761883,11.663708004647114,11.644970516640923,27.063812837409
18.01144589674376,0.5094415177477283,0.7848655078985484,0.27390317094068833,0.00013443275097712882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007670315254013,1421382272.075416,4447.281051960624,8.94513084934228,3.1381156083537514,100.0,IMRPhenomXP,20.0,44.245746423684075,29.312660280938974,14.933086142745102,1.6571608460225429,2.5547711650543565,-0.006539034288192913,(4.117661307716389-1.4228241851781651j),3.0244163239611472,(4.295795611869305-1.397057240894124j),1.9208987286871395,(0.3419115276307581-0.19732966780702552j),0.5916561533969108,0.22359482773202188,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.708303730986296,2603.3315839802563,17.15892774174016,8.741470191675708,10.543468102329074,25.900397933415867
19.093051183135643,0.8512544608843226,-0.03486369147803795,0.16018182178820317,0.000236561346271592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0696629682975605,1421382272.0658553,2878.2691837503457,8.963646913116488,3.4835489651089917,100.0,IMRPhenomXP,20.0,44.03510517291936,23.786630149095927,20.248475023823428,1.5298499306471038,2.38583003976973,-0.0073486785048697545,(4.466807921915887-0.08133031862353493j),3.403020327366995,(4.748944171295151+0.1028628558360586j),2.961274058758882,(0.5260691595003676-0.5025360408802011j),1.9384394262052593,0.24838602920149813,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49425584296566655,1926.2224621453024,15.918713158173993,13.550875587433575,12.777631938344271,29.46958874560757
15.687689512143855,0.9583917101323637,-0.1455194306397552,5.241789096071342,0.00014779539163692183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209025278292311,1421382272.0486267,4095.6593145092243,8.965538638703336,3.4735312937832754,100.0,IMRPhenomXP,20.0,36.05061108050906,18.408273939268497,17.642337141240557,1.3675244627486602,1.779418414359653,-0.031089881043287027,(4.221759782931464-0.7279369174545958j),2.0154522975703952,(4.1245094129116-0.8937501706401979j),3.406471618222228,(1.4350849454819425-1.9877146300117765j),0.6398505172271296,0.24988715024589084,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6620182922882235,2464.2685079079138,11.075855196469869,10.615007802923182,9.43893914100395,21.69086299939305
15.210961901534024,0.7800946991504738,-0.21421856075170745,6.231827188860997,0.0001045666054330449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72878807352596,1421382272.0621605,1994.2286519829856,8.99500677088326,3.461034365131842,100.0,IMRPhenomXP,20.0,35.269557487862585,19.813304036405764,15.456253451456822,1.1130294382848085,1.3644603333265586,-0.05959374610632917,(4.465047530439698-1.0138063837862854j),3.4429920814942676,(4.343396490245673-0.5911052994700766j),3.9603847343440606,(1.4835346977690198+0.3060690598886891j),2.507968555378437,0.24618473075893074,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36243802656929536,1463.7206339453405,14.542535990643854,11.344555238506254,11.164516554074892,25.88709122915011
19.855345687944325,0.6732279805053445,0.22513636303272852,0.22576098480687015,2.100139966149453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.879773035773201,1421382272.0698805,2431.549233174831,9.016691140249554,3.458596604310463,100.0,IMRPhenomXP,20.0,46.69241105747119,27.905588241101047,18.786822816370147,1.6239131946633991,2.2533791239823016,0.1537673345027586,(4.390349160392392-0.5041906893555009j),4.741924964912297,(4.332493530017576+1.4342707882285508j),3.038730482078796,(1.1547036530834989-0.3576921252583538j),1.8985423357753448,0.24046502637595585,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4289543988337001,1701.6282941897912,19.52867653710807,13.147251467019371,13.895017016743209,32.675928004127435
14.387238054927678,0.5343549725202474,-0.12180592126333774,5.298441022797439,0.00011332498027220915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491208170875222,1421382272.050346,3947.5232629679163,9.019159241616453,3.476720068694468,100.0,IMRPhenomXP,20.0,35.0259989789209,22.827832937113055,12.198166041807847,0.8524839479965136,2.349896496123839,-0.016892246125414512,(4.561032446609495+0.6312593737995855j),1.6991702789733454,(4.225888785842461+0.776907309815381j),3.0467381647528993,(1.5435250206536153+0.5227822461694086j),0.5816002537878399,0.2269750732312989,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6422619004028209,2403.7111639271257,13.900239012738314,7.427661835676654,8.76062341298834,21.32790084841497
18.169212822739937,0.7621836982110586,-0.03305590677331727,0.1798388729658079,0.00013335874913718098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968464049478713,1421382272.06626,2778.0631855670213,9.026023606239828,3.483610380742541,100.0,IMRPhenomXP,20.0,42.20478903389237,23.950277758634364,18.254511275258004,1.5265496932389109,2.4356549354785066,0.02695779882705107,(4.445884965737564+0.5361642132127548j),3.419860669025955,(4.768786554849921+0.3546832327762698j),2.966909577758343,(0.5431088217625293-0.2788308056925733j),1.9216837837818845,0.24544675632960208,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4798140632761523,1877.3055722488923,16.184653432479873,12.335679007431812,12.278037676243741,28.520332439911684
